track_id,artist,track,album_id,imgUrl
0MaM0yE9EdQEJwDfs6EAZ9,CASIOPEA,タイム・リミット,3uFgYgCEvCSACjB8XHl3hb,https://i.scdn.co/image/ab67616d00004851648478cb25e3e302454e40e1
1lsvp57NI8vTXOdowNQJRz,Jean-Luc Ponty,Don't Let the World Pass You By,6EfLu75i2jqhN4s4xlqh6m,https://i.scdn.co/image/ab67616d00004851b5d4374a23ae05bbc834f78d
22W574PUUECix1yNCWalgx,Grateful Dead,The Golden Road - 2013 Remaster,2Qkp6ALKO8kcONs4zq1t2D,https://i.scdn.co/image/ab67616d000048518256c5f5e31415ff8d3fff92
7qilLNLdlGyALqKVecG3Lt,Elton John,Amoreena,03zfU3IwWmymKoaWnwFNaY,https://i.scdn.co/image/ab67616d00004851f2cbe99e38a6006377757fa0
3euDGpS2R0NC2Xssqxohva,Grateful Dead,Scarlet Begonias - 2013 Remaster,68jAZmtRB51enSAufOJBtJ,https://i.scdn.co/image/ab67616d00004851b6fccabcb9dbfa78a0026482
4ZxtydSHCl0eZ9a9CWtOIF,Masayoshi Takanaka,SEXY DANCE,0vwbjXHNUq65nNaz2Vxjmd,https://i.scdn.co/image/ab67616d00004851e45429960f838f817227516a
7E4qUlNYocWix5FKBdw5CN,Masayoshi Takanaka,OH! TENGO SUERTE,7BQPfd39YTObQGamGhDF7g,https://i.scdn.co/image/ab67616d000048513174a9f789d91a20d3ef14aa
15VWzrmjG3fIDpgUm400DC,Shigeru Suzuki,コーラル・リーフ,6PnbwR4pgQQZDrLUdw6Kc7,https://i.scdn.co/image/ab67616d00004851a7177b1d4c69494024e02579
6MQrRYhg1dUdskRQSpTFYJ,稲垣次郎とソウル・メディア,ペインテッド・パラダイス,6XJZInF8Eg8hLBGNKTeHEI,https://i.scdn.co/image/ab67616d0000485187af363f9702e794f50682de
5o63XXSCnte2qrXQfaFqLn,Jasper van't Hofs Pili Pili,Pili Pili,7uMOq45PDzQUNKVfmxjvtg,https://i.scdn.co/image/ab67616d00004851f8cf939f75c61ee6f25d1d7c
4pbzF8W8RnqlN5epqkI1Qf,Jean-Michel Jarre,"Oxygene, Pt. 4",6qF91BDNaJY4PI0mSwYv8L,https://i.scdn.co/image/ab67616d000048519ebeeac476ae13d7fd59cc1a
22Rix2MfGr8MQ9G1dhGEju,Jasper van't Hofs Pili Pili,Be In Two Minds,1doQKqfRDEVmEGOwk4r3R3,https://i.scdn.co/image/ab67616d000048516b2cda6b75d9edb775814b73
3r739IJGtUrHtZhkfxwt1l,Jasper van't Hofs Pili Pili,Hoomba-Hoomba,2KxEMohUaJ5oHWKv2jJpRu,https://i.scdn.co/image/ab67616d000048516546498831ca2e276c519752
7zwWMJUV62QNNLz15hrWZl,Peter Green,Slabo Day,6t9AXiAHR0S6BFKzVYNTQB,https://i.scdn.co/image/ab67616d000048516c3d96ecf24f3e3c919720db
67qUFHU1ExcoiiyhX6AGH7,The Alan Parsons Project,Pipeline - Instrumental,2cNpTCaPiAgXCGkgoH09Cp,https://i.scdn.co/image/ab67616d00004851b73f77d174e9a43037d60135
