,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.492,0.639,2,-9.944,1,0.0319,0.235,0.0,0.0738,0.792,115.519,audio_features,4kPSjEg8u1U4pg2dHHMmtf,spotify:track:4kPSjEg8u1U4pg2dHHMmtf,https://api.spotify.com/v1/tracks/4kPSjEg8u1U4pg2dHHMmtf,https://api.spotify.com/v1/audio-analysis/4kPSjEg8u1U4pg2dHHMmtf,256533,4,Dancing Barefoot,Patti Smith,256533,2023-12-19 15:54:00
0,0.422,0.814,9,-7.365,1,0.195,0.118,5.3e-06,0.115,0.411,147.065,audio_features,272Z4tzaSMMcgrZ0R494S2,spotify:track:272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/tracks/272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/audio-analysis/272Z4tzaSMMcgrZ0R494S2,354320,4,Gloria: In Excelsis Deo,Patti Smith,354320,2023-12-19 16:00:00
0,0.687,0.555,11,-11.461,1,0.192,0.495,0.00748,0.0787,0.821,118.285,audio_features,0iI8LriXKjg47IxjNCWuwz,spotify:track:0iI8LriXKjg47IxjNCWuwz,https://api.spotify.com/v1/tracks/0iI8LriXKjg47IxjNCWuwz,https://api.spotify.com/v1/audio-analysis/0iI8LriXKjg47IxjNCWuwz,265467,4,Kimberly,Patti Smith,265466,2023-12-19 16:04:00
0,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4,All Along the Watchtower,Jimi Hendrix,240800,2023-12-20 06:02:00
0,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,audio_features,6FRwDxXsvSasw0y2eDArsz,spotify:track:6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/tracks/6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/audio-analysis/6FRwDxXsvSasw0y2eDArsz,250000,4,Sunshine Of Your Love,Cream,1379,2023-12-20 06:06:00
0,0.487,0.93,0,-7.3,1,0.0632,0.00241,2.82e-05,0.0841,0.134,131.304,audio_features,5F6rwEF15hN1jnhNk2YQHn,spotify:track:5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/tracks/5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/audio-analysis/5F6rwEF15hN1jnhNk2YQHn,277587,4,Corduroy - Remastered,Pearl Jam,277586,2023-12-20 06:06:00
0,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4,Whole Lotta Love - 1990 Remaster,Led Zeppelin,3568,2023-12-20 06:06:00
0,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,4PRGxHpCpF2yoOHYKQIEwD,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561,4,Rock and Roll - Remaster,Led Zeppelin,220560,2023-12-20 06:10:00
0,0.479,0.534,1,-9.565,1,0.0794,0.101,0.627,0.0703,0.815,90.725,audio_features,3fsoiPJOP9e1yST9HFZ7Ww,spotify:track:3fsoiPJOP9e1yST9HFZ7Ww,https://api.spotify.com/v1/tracks/3fsoiPJOP9e1yST9HFZ7Ww,https://api.spotify.com/v1/audio-analysis/3fsoiPJOP9e1yST9HFZ7Ww,332427,4,Sweet Emotion,Aerosmith,274088,2023-12-20 06:16:00
0,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4,Stairway to Heaven - Remaster,Led Zeppelin,3820,2023-12-20 06:19:00
